nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,label
0.514491081237793,0.3697147071361542,-1.1719788312911987,0.5387359261512756,0.30535784363746643,-1.0940812826156616,0.5549911856651306,0.3074256479740143,-1.0942809581756592,0.5707682967185974,0.3117937743663788,-1.0943975448608398,0.4858868718147278,0.308537095785141,-1.1029303073883057,0.46647658944129944,0.3122677803039551,-1.1022590398788452,0.4481525421142578,0.3174118995666504,-1.102684497833252,0.5962063074111938,0.35706716775894165,-0.6316167712211609,0.4186876714229584,0.36103832721710205,-0.6509489417076111,0.5494216680526733,0.44427064061164856,-1.001759648323059,0.4790651798248291,0.4458220303058624,-1.008182406425476,0.7565625905990601,0.7379645109176636,-0.33533385396003723,0.2699671685695648,0.7465335130691528,-0.4909248948097229,0.8769223093986511,1.1525554656982422,-0.4222694933414459,0.1717786192893982,1.2021610736846924,-0.6748259663581848,1
0.514225959777832,0.3696352243423462,-1.16986882686615,0.5382899045944214,0.3052099347114563,-1.0910520553588867,0.5546683073043823,0.3072517514228821,-1.0912659168243408,0.5701356530189514,0.31157389283180237,-1.0913822650909424,0.48553547263145447,0.30842822790145874,-1.0999581813812256,0.4661127030849457,0.3121756613254547,-1.099294662475586,0.44787415862083435,0.3173335790634155,-1.0997329950332642,0.5949925184249878,0.356771856546402,-0.6309964060783386,0.41862839460372925,0.36103397607803345,-0.6480827331542969,0.5492344498634338,0.44415244460105896,-0.9981857538223267,0.478685200214386,0.44558805227279663,-1.0048351287841797,0.7566314935684204,0.7405714392662048,-0.3275740444660187,0.2698897123336792,0.7466249465942383,-0.48802080750465393,0.875533401966095,1.157608151435852,-0.4155067801475525,0.17174023389816284,1.2021141052246094,-0.6520856618881226,1
0.5138444304466248,0.3693830668926239,-1.167506217956543,0.5379422903060913,0.30499202013015747,-1.089065432548523,0.5544544458389282,0.30698254704475403,-1.0892893075942993,0.5697488188743591,0.31123703718185425,-1.0894100666046143,0.48508065938949585,0.3082713186740875,-1.097551941871643,0.4655523896217346,0.31203988194465637,-1.096893548965454,0.44740790128707886,0.3172144591808319,-1.0973360538482666,0.5944749116897583,0.35634130239486694,-0.6293810606002808,0.4185134768486023,0.3608998656272888,-0.6478100419044495,0.5489877462387085,0.4437311291694641,-0.9956461191177368,0.4782048165798187,0.44496962428092957,-1.0019137859344482,0.7566627264022827,0.7410116791725159,-0.32763656973838806,0.26971909403800964,0.7464859485626221,-0.48281675577163696,0.8739795684814453,1.1581346988677979,-0.41722187399864197,0.17147114872932434,1.2006683349609375,-0.6417647004127502,1
0.5135372281074524,0.3689625561237335,-1.178580403327942,0.5376577377319336,0.30492088198661804,-1.1007108688354492,0.5542795658111572,0.30694201588630676,-1.100946307182312,0.5694870948791504,0.31121474504470825,-1.101057767868042,0.4846814274787903,0.30808961391448975,-1.107909917831421,0.46512866020202637,0.31184932589530945,-1.1072866916656494,0.4470340609550476,0.31701499223709106,-1.1077587604522705,0.5939932465553284,0.35629022121429443,-0.6341637969017029,0.4184214174747467,0.3607073128223419,-0.6493003964424133,0.5486928224563599,0.44313687086105347,-1.0060781240463257,0.47768434882164,0.44381043314933777,-1.0106494426727295,0.7567175626754761,0.7409984469413757,-0.3343014121055603,0.2696080207824707,0.7459675073623657,-0.4811369478702545,0.8737871050834656,1.1579654216766357,-0.4252360463142395,0.17147435247898102,1.2006556987762451,-0.6337684988975525,1
0.5137786269187927,0.3688686788082123,-1.1764824390411377,0.5377143025398254,0.30488014221191406,-1.0980606079101562,0.5543125867843628,0.3069072663784027,-1.0982799530029297,0.569470226764679,0.31119000911712646,-1.0983878374099731,0.4847657084465027,0.30789485573768616,-1.10658597946167,0.4651920795440674,0.31157001852989197,-1.1059776544570923,0.44705453515052795,0.3167341947555542,-1.1064456701278687,0.5937079191207886,0.35614004731178284,-0.6336087584495544,0.4184115529060364,0.3604402542114258,-0.6497862339019775,0.5486985445022583,0.4430011510848999,-1.0035057067871094,0.47771453857421875,0.44342052936553955,-1.0097267627716064,0.7567610144615173,0.7412599921226501,-0.323710173368454,0.26908114552497864,0.7459580302238464,-0.48879265785217285,0.8732077479362488,1.1584022045135498,-0.40086230635643005,0.1715080440044403,1.2018810510635376,-0.664413332939148,1
0.5139387845993042,0.3687750995159149,-1.175528645515442,0.5377379655838013,0.30483701825141907,-1.0967071056365967,0.5543246269226074,0.3068666458129883,-1.0969164371490479,0.5694568157196045,0.31115472316741943,-1.0970208644866943,0.484811931848526,0.3077458143234253,-1.1060320138931274,0.4652247428894043,0.3113693296909332,-1.1054342985153198,0.44706106185913086,0.3165396451950073,-1.1059019565582275,0.5934432744979858,0.35599809885025024,-0.6328036189079285,0.4183964133262634,0.360272079706192,-0.650204062461853,0.548701286315918,0.44286566972732544,-1.0021313428878784,0.4777407646179199,0.44310617446899414,-1.0094001293182373,0.7567983865737915,0.7415528893470764,-0.31964242458343506,0.26876187324523926,0.7459476590156555,-0.49245327711105347,0.8729163408279419,1.1588237285614014,-0.39082303643226624,0.1715576946735382,1.2025046348571777,-0.6702755093574524,1
0.5139692425727844,0.3681109547615051,-1.1739180088043213,0.5377334356307983,0.30448782444000244,-1.09269118309021,0.5543221235275269,0.30660486221313477,-1.0928717851638794,0.5694239735603333,0.310971200466156,-1.0929237604141235,0.48480862379074097,0.3071140646934509,-1.1040555238723755,0.46521085500717163,0.3107457756996155,-1.1034563779830933,0.44701772928237915,0.3160237669944763,-1.1039270162582397,0.5933272838592529,0.3559485077857971,-0.6201767325401306,0.41828981041908264,0.3599925935268402,-0.6493732929229736,0.548697829246521,0.44262418150901794,-0.9990327954292297,0.47769540548324585,0.4424152672290802,-1.0087714195251465,0.7569711208343506,0.7432693839073181,-0.31204867362976074,0.26784271001815796,0.7464908957481384,-0.4957711100578308,0.8730767369270325,1.1618257761001587,-0.38889962434768677,0.17180469632148743,1.204470157623291,-0.6835412979125977,1
0.5138765573501587,0.3679235279560089,-1.1694612503051758,0.5375679731369019,0.3042678236961365,-1.0884983539581299,0.5542052984237671,0.306389719247818,-1.088674783706665,0.5691806674003601,0.31074053049087524,-1.0886942148208618,0.4845547676086426,0.30684977769851685,-1.098791241645813,0.46488794684410095,0.310518354177475,-1.0981780290603638,0.44667062163352966,0.31583911180496216,-1.098646879196167,0.5929914116859436,0.3556536138057709,-0.6169810891151428,0.4181949198246002,0.3598794937133789,-0.6419946551322937,0.5486181378364563,0.44246906042099,-0.9957873225212097,0.4775015711784363,0.44217491149902344,-1.0042188167572021,0.7570730447769165,0.7434402704238892,-0.3131970763206482,0.2677288055419922,0.7466662526130676,-0.49534034729003906,0.8731378316879272,1.1625863313674927,-0.39601626992225647,0.17262621223926544,1.2077014446258545,-0.6892520189285278,1
0.5138557553291321,0.3677905201911926,-1.17231023311615,0.5375600457191467,0.3042357265949249,-1.0909899473190308,0.5542033910751343,0.30636560916900635,-1.0911884307861328,0.5691615343093872,0.31070753931999207,-1.0912158489227295,0.484485000371933,0.3067481219768524,-1.101131558418274,0.46478137373924255,0.3104015290737152,-1.1005222797393799,0.4465535283088684,0.3157142698764801,-1.1009961366653442,0.5929763317108154,0.3556114137172699,-0.6168537139892578,0.41816049814224243,0.3597820997238159,-0.6425196528434753,0.5486032962799072,0.4424035847187042,-0.9978536367416382,0.4773833155632019,0.44198277592658997,-1.0063607692718506,0.7571018934249878,0.7449273467063904,-0.3149651885032654,0.26770704984664917,0.7466700077056885,-0.4948710501194,0.8730843663215637,1.1641868352890015,-0.40611258149147034,0.17279362678527832,1.2076187133789062,-0.680080771446228,1
0.5138537287712097,0.36714690923690796,-1.1436173915863037,0.5375537872314453,0.3038357198238373,-1.0640419721603394,0.5542023777961731,0.3060249090194702,-1.064170241355896,0.5691467523574829,0.31043946743011475,-1.064164161682129,0.4844741225242615,0.3061821162700653,-1.0738402605056763,0.4647619128227234,0.3098234534263611,-1.073181390762329,0.44652247428894043,0.3151932954788208,-1.0736325979232788,0.5929639339447021,0.35549864172935486,-0.5997427105903625,0.41811245679855347,0.359409362077713,-0.6252433657646179,0.5486010909080505,0.4419010579586029,-0.9741541147232056,0.4773464798927307,0.44112107157707214,-0.9821022748947144,0.7572280764579773,0.7464868426322937,-0.31146255135536194,0.2676272988319397,0.74665766954422,-0.4945468306541443,0.8731112480163574,1.1671230792999268,-0.40568551421165466,0.17279747128486633,1.2078526020050049,-0.6790333986282349,1
0.5141438841819763,0.36726999282836914,-1.1290329694747925,0.537763774394989,0.30396735668182373,-1.0493613481521606,0.5543388724327087,0.3061959445476532,-1.0495123863220215,0.5692031979560852,0.3106328845024109,-1.0496001243591309,0.48471593856811523,0.30618512630462646,-1.0601168870925903,0.46501049399375916,0.30978962779045105,-1.059474229812622,0.4466976523399353,0.3151492476463318,-1.0599467754364014,0.5929524898529053,0.3555096685886383,-0.5841866731643677,0.41811704635620117,0.3593882620334625,-0.615321934223175,0.5486357808113098,0.44195449352264404,-0.9592687487602234,0.4774242043495178,0.44110727310180664,-0.9686128497123718,0.7571262121200562,0.7465004324913025,-0.298109233379364,0.2675960958003998,0.7468011379241943,-0.4850710332393646,0.8725155591964722,1.167578935623169,-0.3848538100719452,0.1726556271314621,1.2077621221542358,-0.6755667328834534,1
0.5143107175827026,0.36724990606307983,-1.1425045728683472,0.5380081534385681,0.3039429783821106,-1.0613645315170288,0.5545434951782227,0.30617672204971313,-1.0615222454071045,0.5693766474723816,0.3106362223625183,-1.0615806579589844,0.48492780327796936,0.30613231658935547,-1.0739232301712036,0.4652346074581146,0.30968567728996277,-1.0732942819595337,0.44684815406799316,0.31502601504325867,-1.0737801790237427,0.5931562185287476,0.3555426001548767,-0.5871915817260742,0.4181222915649414,0.35925590991973877,-0.6255394220352173,0.5486647486686707,0.4419350028038025,-0.9688163995742798,0.47745242714881897,0.44107404351234436,-0.9803897142410278,0.7575306296348572,0.7466557025909424,-0.29996830224990845,0.2674451470375061,0.7468569278717041,-0.4897767901420593,0.872532069683075,1.1685553789138794,-0.3824848532676697,0.1730409562587738,1.2085182666778564,-0.6819143891334534,1
0.5145400166511536,0.36723557114601135,-1.1426866054534912,0.538225531578064,0.30392715334892273,-1.0617469549179077,0.5547834634780884,0.30615881085395813,-1.0618889331817627,0.5696797370910645,0.3106251060962677,-1.0619330406188965,0.4850417673587799,0.30609023571014404,-1.0740548372268677,0.465345561504364,0.30963990092277527,-1.0734270811080933,0.4469221532344818,0.3149953782558441,-1.0739177465438843,0.5933977365493774,0.355539470911026,-0.5881836414337158,0.41812509298324585,0.35923585295677185,-0.6260438561439514,0.5488384366035461,0.4419378340244293,-0.9689537882804871,0.4775449335575104,0.4410482943058014,-0.9807649850845337,0.7575511932373047,0.7466111779212952,-0.30023902654647827,0.26753589510917664,0.7468319535255432,-0.4893367886543274,0.872545063495636,1.1685837507247925,-0.3889214098453522,0.1730518490076065,1.2086968421936035,-0.6814975738525391,1
0.5152305364608765,0.36752989888191223,-1.1419984102249146,0.5383859872817993,0.30403000116348267,-1.061682939529419,0.5548681020736694,0.30626288056373596,-1.061826467514038,0.5697060823440552,0.31072038412094116,-1.0618994235992432,0.4854056239128113,0.30619266629219055,-1.0743467807769775,0.46582430601119995,0.3097211718559265,-1.0737279653549194,0.44734010100364685,0.3150516748428345,-1.0742121934890747,0.5933266878128052,0.3555479645729065,-0.5894631743431091,0.4181753695011139,0.3595655560493469,-0.6288243532180786,0.549209713935852,0.4420703649520874,-0.9688347578048706,0.47849878668785095,0.44127610325813293,-0.9808839559555054,0.7575750946998596,0.7461633086204529,-0.2987106442451477,0.26752594113349915,0.7468435764312744,-0.4967481195926666,0.872559666633606,1.1676238775253296,-0.3758772313594818,0.1729975789785385,1.2063655853271484,-0.6804217100143433,1
0.5151351690292358,0.36727187037467957,-1.14334237575531,0.5383561849594116,0.3038964867591858,-1.0643599033355713,0.5548602342605591,0.3061733841896057,-1.06447434425354,0.5696861743927002,0.3106773793697357,-1.0645567178726196,0.48540300130844116,0.30602237582206726,-1.0762450695037842,0.4658259451389313,0.30956462025642395,-1.075622797012329,0.44734472036361694,0.31491759419441223,-1.0760921239852905,0.5933286547660828,0.35554367303848267,-0.5989313721656799,0.4181842803955078,0.3594864308834076,-0.6326807141304016,0.5492129921913147,0.4419565200805664,-0.971844494342804,0.4783722460269928,0.44099345803260803,-0.9826496839523315,0.7576926350593567,0.7460737824440002,-0.3180616796016693,0.2672201991081238,0.7474965453147888,-0.498649537563324,0.8748493194580078,1.1672260761260986,-0.40876293182373047,0.17141422629356384,1.2057108879089355,-0.6769118905067444,1
0.515118420124054,0.367209255695343,-1.172263264656067,0.5383325219154358,0.30386120080947876,-1.0934696197509766,0.5548325181007385,0.30614936351776123,-1.093611717224121,0.5696092247962952,0.31066352128982544,-1.0937299728393555,0.48541808128356934,0.3059844374656677,-1.1045265197753906,0.4658581614494324,0.3095315098762512,-1.1038920879364014,0.44738292694091797,0.3148965835571289,-1.104343056678772,0.5933264493942261,0.35556352138519287,-0.6233431100845337,0.4182688295841217,0.3594810366630554,-0.6545959711074829,0.549217164516449,0.4418117105960846,-0.999530017375946,0.478355348110199,0.44090911746025085,-1.0089553594589233,0.7578957676887512,0.7460798025131226,-0.3401641547679901,0.2671678066253662,0.7480016946792603,-0.5035633444786072,0.8781854510307312,1.1667828559875488,-0.433990478515625,0.1691323071718216,1.204324722290039,-0.6635185480117798,1
0.5150986313819885,0.3673646152019501,-1.1986415386199951,0.5383874773979187,0.3038957417011261,-1.1206600666046143,0.5548838376998901,0.3062202036380768,-1.1209032535552979,0.569657564163208,0.31076934933662415,-1.121031641960144,0.48559316992759705,0.30596214532852173,-1.131441354751587,0.46616801619529724,0.3095010817050934,-1.1308670043945312,0.4477676749229431,0.31487157940864563,-1.1313570737838745,0.5937584638595581,0.35580965876579285,-0.6485864520072937,0.41888028383255005,0.35947373509407043,-0.6814277172088623,0.5492203831672668,0.44187456369400024,-1.0247677564620972,0.4783668518066406,0.4409988522529602,-1.0342004299163818,0.7579197883605957,0.7450862526893616,-0.35686177015304565,0.2671879231929779,0.7479044198989868,-0.5049954652786255,0.877432644367218,1.161569356918335,-0.4397543966770172,0.16850309073925018,1.2027045488357544,-0.6252766251564026,1
0.5147058963775635,0.36710798740386963,-1.2044012546539307,0.5382905602455139,0.30369603633880615,-1.1266095638275146,0.5548139810562134,0.3060350716114044,-1.1268492937088013,0.5695447325706482,0.3106018900871277,-1.1269575357437134,0.48559531569480896,0.30577147006988525,-1.1351659297943115,0.46619242429733276,0.3093017041683197,-1.1345374584197998,0.4478519856929779,0.3146764636039734,-1.1350206136703491,0.5939054489135742,0.35581067204475403,-0.6541003584861755,0.4192662835121155,0.35945817828178406,-0.677966296672821,0.5491161346435547,0.4414092004299164,-1.0306289196014404,0.4782223105430603,0.4405045509338379,-1.0372395515441895,0.7590564489364624,0.7442494034767151,-0.3702836334705353,0.2671525776386261,0.7479104995727539,-0.503825306892395,0.8786285519599915,1.1615604162216187,-0.4701840877532959,0.16697467863559723,1.2018342018127441,-0.6276906728744507,1
0.5147403478622437,0.3648289740085602,-1.2004835605621338,0.5384155511856079,0.30203908681869507,-1.1218512058258057,0.5548964738845825,0.30444201827049255,-1.1220718622207642,0.5695884823799133,0.3090752065181732,-1.1221754550933838,0.48581600189208984,0.30385419726371765,-1.1314761638641357,0.46651798486709595,0.30733293294906616,-1.1308495998382568,0.4482458531856537,0.3128451108932495,-1.1313278675079346,0.594202995300293,0.35519376397132874,-0.6488404273986816,0.4194769859313965,0.3586404621601105,-0.6753135919570923,0.5491341948509216,0.4394723176956177,-1.0261261463165283,0.4782169461250305,0.43863534927368164,-1.0340392589569092,0.7591634392738342,0.7422716021537781,-0.36402755975723267,0.26651957631111145,0.7479286789894104,-0.5041725039482117,0.8789241909980774,1.1618496179580688,-0.4589901566505432,0.1656157523393631,1.1991292238235474,-0.6421900391578674,1
0.5144237279891968,0.3635721802711487,-1.2505898475646973,0.5384907126426697,0.30121076107025146,-1.1706210374832153,0.5550532341003418,0.3037678897380829,-1.1708744764328003,0.5698790550231934,0.30856412649154663,-1.170938491821289,0.4858199954032898,0.3026043474674225,-1.1804375648498535,0.4665253162384033,0.30591562390327454,-1.1798195838928223,0.44825854897499084,0.3112868070602417,-1.1803138256072998,0.5958623886108398,0.3551481068134308,-0.6843081712722778,0.41960883140563965,0.3571263551712036,-0.7134091258049011,0.5490165948867798,0.4385368227958679,-1.070907711982727,0.4774545729160309,0.4374995827674866,-1.079505443572998,0.7598158717155457,0.7413375377655029,-0.3886062502861023,0.26606324315071106,0.7479391694068909,-0.5144237279891968,0.8795248866081238,1.1625734567642212,-0.4612045884132385,0.1646248996257782,1.1956326961517334,-0.6223561763763428,1
